"Дата","Регион","Заражений","Выздоровлений","Смертей","Смертей за день","Заражений за день","Выздоровлений за день"
28.04.2020,Ленинградская область,781,105,0,0,38,25
28.04.2020,Липецкая область,356,65,2,0,26,0
28.04.2020,Магаданская область,92,3,2,2,1,1
28.04.2020,Марий Эл,500,81,2,1,38,35
28.04.2020,Мордовия,592,36,2,0,32,0
28.04.2020,Москва,48426,4130,479,44,3075,606
28.04.2020,Московская область,10231,311,74,3,523,25
28.04.2020,Мурманская область,1056,88,4,0,67,15
28.04.2020,Ненецкий АО,29,1,0,0,18,0
28.04.2020,Нижегородская область,1663,109,9,0,89,0
28.04.2020,Новгородская область,254,18,2,0,10,4
28.04.2020,Новосибирская область,407,53,4,0,60,14
28.04.2020,Омская область,82,21,1,0,11,1
28.04.2020,Оренбургская область,456,82,2,0,65,24
28.04.2020,Орловская область,460,38,2,0,53,6
28.04.2020,Пензенская область,322,58,7,1,39,0
28.04.2020,Пермский край,471,67,4,0,17,6
28.04.2020,Приморский край,347,33,3,0,45,0
28.04.2020,Псковская область,128,14,8,0,4,1
28.04.2020,Ростовская область,778,89,2,0,64,49
28.04.2020,Рязанская область,788,47,3,0,101,0
28.04.2020,Самарская область,272,27,5,3,8,1
28.04.2020,Санкт-Петербург,3436,544,27,0,198,55
28.04.2020,Саратовская область,359,39,2,0,32,0
28.04.2020,Саха (Якутия),166,18,1,0,7,0
28.04.2020,Сахалинская область,22,17,0,0,1,2
28.04.2020,Свердловская область,539,88,1,0,85,0
28.04.2020,Севастополь,37,7,0,0,3,0
28.04.2020,Северная Осетия,549,57,2,0,148,0
28.04.2020,Смоленская область,369,26,3,1,45,0
28.04.2020,Ставропольский край,491,73,6,0,37,0
28.04.2020,Тамбовская область,493,50,1,0,33,2
28.04.2020,Татарстан,697,72,0,0,65,18
28.04.2020,Тверская область,507,35,1,0,9,11
28.04.2020,Томская область,81,11,0,0,5,0
28.04.2020,Тульская область,783,59,5,0,70,0
28.04.2020,Тыва,31,8,0,0,1,8
28.04.2020,Тюменская область,404,61,3,0,5,0
28.04.2020,Удмуртия,212,19,6,1,5,0
28.04.2020,Ульяновская область,360,10,4,0,29,5
28.04.2020,Хабаровский край,467,25,5,0,28,3
28.04.2020,Хакасия,206,17,7,5,22,2
28.04.2020,ХМАО – Югра,338,59,2,0,41,4
28.04.2020,Челябинская область,408,47,0,0,48,0
28.04.2020,Чечня,447,79,7,1,18,56
28.04.2020,Чувашия,502,44,8,0,39,0
28.04.2020,Чукотский АО,17,1,0,0,0,0
28.04.2020,Ямало-Ненецкий АО,387,39,1,0,12,4
28.04.2020,Ярославская область,456,26,3,0,47,0
29.04.2020,Адыгея,154,37,3,0,4,5
29.04.2020,Алтай,30,0,0,0,3,0
29.04.2020,Алтайский край,348,45,1,0,24,11
29.04.2020,Амурская область,46,10,0,0,5,0
29.04.2020,Архангельская область,185,45,1,0,4,16
29.04.2020,Астраханская область,350,60,4,0,44,5
29.04.2020,Башкортостан,691,80,14,0,60,0
29.04.2020,Белгородская область,327,38,3,0,28,7
29.04.2020,Брянская область,783,163,4,0,115,61
29.04.2020,Бурятия,245,83,2,0,18,13
29.04.2020,Владимирская область,634,32,5,0,37,21
29.04.2020,Волгоградская область,313,46,8,0,16,2
29.04.2020,Вологодская область,166,45,0,0,6,4
29.04.2020,Воронежская область,459,57,8,0,39,0
29.04.2020,Дагестан,1231,88,12,1,84,12
29.04.2020,Еврейская АО,118,9,0,0,5,0
29.04.2020,Забайкальский край,109,25,0,0,6,11
29.04.2020,Ивановская область,327,70,2,0,31,0
29.04.2020,Ингушетия,679,102,19,1,46,5
29.04.2020,Иркутская область,101,37,4,0,6,4
29.04.2020,Кабардино-Балкария,412,50,2,1,45,22
29.04.2020,Калининградская область,326,66,3,0,23,0
29.04.2020,Калмыкия,183,37,3,0,16,13
29.04.2020,Калужская область,772,32,12,0,66,2
29.04.2020,Камчатский край,241,14,0,0,38,8
29.04.2020,Карачаево-Черкессия,330,14,2,0,16,8
29.04.2020,Карелия,63,7,0,0,1,2
29.04.2020,Кемеровская область,114,12,2,0,3,0
29.04.2020,Кировская область,466,41,4,1,43,3
29.04.2020,Коми,611,63,5,0,14,11
29.04.2020,Костромская область,193,25,3,0,13,13
29.04.2020,Краснодарский край,951,208,20,1,63,76
29.04.2020,Красноярский край,609,64,7,0,35,0
29.04.2020,Крым,79,34,0,0,9,5
29.04.2020,Курганская область,39,9,0,0,6,5
29.04.2020,Курская область,658,66,4,0,68,20
29.04.2020,Ленинградская область,834,115,1,1,53,10
29.04.2020,Липецкая область,384,67,2,0,28,2
29.04.2020,Магаданская область,99,3,2,0,7,0
29.04.2020,Марий Эл,535,274,2,0,35,193
29.04.2020,Мордовия,659,49,3,1,67,13
29.04.2020,Москва,50646,4610,546,67,2220,480
29.04.2020,Московская область,10917,389,90,16,686,78
29.04.2020,Мурманская область,1126,98,4,0,70,10
29.04.2020,Ненецкий АО,30,1,0,0,1,0
29.04.2020,Нижегородская область,1794,177,11,2,131,68
29.04.2020,Новгородская область,266,22,2,0,12,4
29.04.2020,Новосибирская область,436,63,4,0,29,10
29.04.2020,Омская область,87,22,2,1,5,1
29.04.2020,Оренбургская область,493,108,3,1,37,26
29.04.2020,Орловская область,498,59,3,1,38,21
29.04.2020,Пензенская область,364,96,7,0,42,38
29.04.2020,Пермский край,481,87,5,1,10,20
29.04.2020,Приморский край,367,33,3,0,20,0
29.04.2020,Псковская область,142,14,8,0,14,0
29.04.2020,Ростовская область,864,89,3,1,86,0
29.04.2020,Рязанская область,840,47,3,0,52,0
29.04.2020,Самарская область,327,33,5,0,55,6
29.04.2020,Санкт-Петербург,3726,708,29,2,290,164
29.04.2020,Саратовская область,392,49,2,0,33,10
29.04.2020,Саха (Якутия),183,25,2,1,17,7
29.04.2020,Сахалинская область,22,19,0,0,0,2
29.04.2020,Свердловская область,629,96,1,0,90,8
29.04.2020,Севастополь,77,9,0,0,40,2
29.04.2020,Северная Осетия,670,72,2,0,121,15
29.04.2020,Смоленская область,403,26,3,0,34,0
29.04.2020,Ставропольский край,519,81,10,4,28,8
29.04.2020,Тамбовская область,537,77,1,0,44,27
29.04.2020,Татарстан,752,78,1,1,55,6
29.04.2020,Тверская область,518,39,1,0,11,4
29.04.2020,Томская область,87,19,0,0,6,8
29.04.2020,Тульская область,873,79,6,1,90,20
29.04.2020,Тыва,31,25,0,0,0,17
29.04.2020,Тюменская область,420,88,3,0,16,27
29.04.2020,Удмуртия,217,28,6,0,5,9
29.04.2020,Ульяновская область,379,15,4,0,19,5
29.04.2020,Хабаровский край,498,53,5,0,31,28
29.04.2020,Хакасия,228,20,7,0,22,3
29.04.2020,ХМАО – Югра,366,67,2,0,28,8
29.04.2020,Челябинская область,427,49,1,1,19,2
29.04.2020,Чечня,465,79,7,0,18,0
29.04.2020,Чувашия,539,70,8,0,37,26
29.04.2020,Чукотский АО,17,1,0,0,0,0
29.04.2020,Ямало-Ненецкий АО,409,101,1,0,22,62
29.04.2020,Ярославская область,483,43,4,1,27,17
30.04.2020,Адыгея,163,48,3,0,9,11
30.04.2020,Алтай,32,0,0,0,2,0
30.04.2020,Алтайский край,382,45,1,0,34,0
30.04.2020,Амурская область,56,10,1,1,10,0
30.04.2020,Архангельская область,198,46,1,0,13,1
30.04.2020,Астраханская область,365,75,4,0,15,15
30.04.2020,Башкортостан,766,120,14,0,75,40
30.04.2020,Белгородская область,355,40,4,1,28,2
30.04.2020,Брянская область,901,222,8,4,118,59
30.04.2020,Бурятия,271,88,3,1,26,5
30.04.2020,Владимирская область,669,32,5,0,35,0
30.04.2020,Волгоградская область,344,46,8,0,31,0
30.04.2020,Вологодская область,173,45,0,0,7,0
30.04.2020,Воронежская область,493,74,9,1,34,17
30.04.2020,Дагестан,1389,112,12,0,158,24
30.04.2020,Еврейская АО,124,9,0,0,6,0
30.04.2020,Забайкальский край,114,26,0,0,5,1
30.04.2020,Ивановская область,359,79,3,1,32,9
30.04.2020,Ингушетия,722,105,20,1,43,3
30.04.2020,Иркутская область,105,39,4,0,4,2
30.04.2020,Кабардино-Балкария,456,62,2,0,44,12
30.04.2020,Калининградская область,358,66,3,0,32,0
30.04.2020,Калмыкия,192,38,3,0,9,1
30.04.2020,Калужская область,885,44,12,0,113,12
30.04.2020,Камчатский край,265,17,0,0,24,3
30.04.2020,Карачаево-Черкессия,352,14,2,0,22,0
30.04.2020,Карелия,66,10,0,0,3,3
30.04.2020,Кемеровская область,126,18,2,0,12,6
30.04.2020,Кировская область,493,42,4,0,27,1
30.04.2020,Коми,621,64,5,0,10,1
30.04.2020,Костромская область,211,29,3,0,18,4
30.04.2020,Краснодарский край,1017,251,20,0,66,43
30.04.2020,Красноярский край,666,64,8,1,57,0
30.04.2020,Крым,89,35,0,0,10,1
30.04.2020,Курганская область,40,11,0,0,1,2
30.04.2020,Курская область,726,75,4,0,68,9
30.04.2020,Ленинградская область,885,115,1,0,51,0
30.04.2020,Липецкая область,415,84,2,0,31,17
30.04.2020,Магаданская область,101,3,2,0,2,0
30.04.2020,Марий Эл,566,304,2,0,31,30
30.04.2020,Мордовия,698,72,3,0,39,23
30.04.2020,Москва,53739,5135,611,65,3093,525
30.04.2020,Московская область,11710,430,93,3,793,41
30.04.2020,Мурманская область,1227,98,4,0,101,0
30.04.2020,Ненецкий АО,33,1,0,0,3,0
30.04.2020,Нижегородская область,1944,226,12,1,150,49
30.04.2020,Новгородская область,279,22,2,0,13,0
30.04.2020,Новосибирская область,471,78,4,0,35,15
30.04.2020,Омская область,97,24,3,1,10,2
30.04.2020,Оренбургская область,520,119,3,0,27,11
30.04.2020,Орловская область,525,67,5,2,27,8
30.04.2020,Пензенская область,404,116,7,0,40,20
30.04.2020,Пермский край,500,91,7,2,19,4
30.04.2020,Приморский край,403,33,3,0,36,0
30.04.2020,Псковская область,149,17,8,0,7,3
30.04.2020,Ростовская область,943,89,6,3,79,0
30.04.2020,Рязанская область,880,47,3,0,40,0
30.04.2020,Самарская область,367,36,5,0,40,3
30.04.2020,Санкт-Петербург,4062,779,29,0,336,71
30.04.2020,Саратовская область,438,49,2,0,46,0
30.04.2020,Саха (Якутия),207,27,3,1,24,2
30.04.2020,Сахалинская область,23,19,0,0,1,0
30.04.2020,Свердловская область,703,102,1,0,74,6
30.04.2020,Севастополь,78,9,0,0,1,0
30.04.2020,Северная Осетия,763,72,3,1,93,0
30.04.2020,Смоленская область,429,26,3,0,26,0
30.04.2020,Ставропольский край,562,81,14,4,43,0
30.04.2020,Тамбовская область,612,93,2,1,75,16
30.04.2020,Татарстан,823,83,1,0,71,5
30.04.2020,Тверская область,535,51,3,2,17,12
30.04.2020,Томская область,89,21,0,0,2,2
30.04.2020,Тульская область,965,96,7,1,92,17
30.04.2020,Тыва,33,29,0,0,2,4
30.04.2020,Тюменская область,435,95,3,0,15,7
30.04.2020,Удмуртия,228,31,8,2,11,3
30.04.2020,Ульяновская область,406,48,4,0,27,33
30.04.2020,Хабаровский край,536,73,5,0,38,20
30.04.2020,Хакасия,232,20,7,0,4,0
30.04.2020,ХМАО – Югра,387,80,3,1,21,13
30.04.2020,Челябинская область,494,54,1,0,67,5
30.04.2020,Чечня,485,127,7,0,20,48
30.04.2020,Чувашия,586,97,8,0,47,27
30.04.2020,Чукотский АО,18,1,0,0,1,0
30.04.2020,Ямало-Ненецкий АО,463,105,1,0,54,4
30.04.2020,Ярославская область,506,43,4,0,23,0
01.05.2020,Адыгея,165,48,3,0,2,0
01.05.2020,Алтай,33,0,0,0,1,0
01.05.2020,Алтайский край,423,55,1,0,41,10
01.05.2020,Амурская область,67,12,1,0,11,2
01.05.2020,Архангельская область,213,51,1,0,15,5
01.05.2020,Астраханская область,384,81,4,0,19,6
01.05.2020,Башкортостан,843,167,14,0,77,47
01.05.2020,Белгородская область,383,47,5,1,28,7
01.05.2020,Брянская область,989,240,9,1,88,18
01.05.2020,Бурятия,297,94,4,1,26,6
01.05.2020,Владимирская область,715,37,7,2,46,5
01.05.2020,Волгоградская область,386,66,8,0,42,20
01.05.2020,Вологодская область,184,50,0,0,11,5
01.05.2020,Воронежская область,529,74,9,0,36,0
01.05.2020,Дагестан,1553,114,12,0,164,2
01.05.2020,Еврейская АО,131,13,0,0,7,4
01.05.2020,Забайкальский край,134,39,0,0,20,13
01.05.2020,Ивановская область,403,79,3,0,44,0
01.05.2020,Ингушетия,769,129,22,2,47,24
01.05.2020,Иркутская область,123,50,4,0,18,11
01.05.2020,Кабардино-Балкария,499,78,2,0,43,16
01.05.2020,Калининградская область,395,73,5,2,37,7
01.05.2020,Калмыкия,231,39,3,0,39,1
01.05.2020,Калужская область,1006,54,12,0,121,10
01.05.2020,Камчатский край,281,19,0,0,16,2
01.05.2020,Карачаево-Черкессия,398,14,2,0,46,0
01.05.2020,Карелия,74,11,0,0,8,1
01.05.2020,Кемеровская область,128,19,2,0,2,1
01.05.2020,Кировская область,511,46,4,0,18,4
01.05.2020,Коми,649,64,5,0,28,0
01.05.2020,Костромская область,227,33,3,0,16,4
01.05.2020,Краснодарский край,1083,277,20,0,66,26
01.05.2020,Красноярский край,714,124,9,1,48,60
01.05.2020,Крым,92,35,0,0,3,0
01.05.2020,Курганская область,45,11,0,0,5,0
01.05.2020,Курская область,792,94,4,0,66,19
01.05.2020,Ленинградская область,929,126,3,2,44,11
